arm,sweep,model,repeat_index,task,signature,test,weight,threshold_p,n,block_len,theta,null,boot_p,direction_correct
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.14,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,0.030487661034899312,0.0,0.6911544227886057,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.7,0.5,0.00399800099950025,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.2831255013952638,0.0,0.01999000499750125,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,-0.023573679260639215,0.0,0.5002498750624688,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,26,3,0.2911261752512563,0.0,0.07896051974012994,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,25,3,0.76,0.5,0.0014992503748125937,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,26,3,-0.2851646368343493,0.0,0.9430284857571214,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,26,3,-0.02749652354751592,0.0,0.43428285857071464,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,0.8,0.5,0.0814592703648176,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.6666666666666666,0.5,0.21839080459770116,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.6666666666666667,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.20000000000000007,0.0,0.1664145234493192,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.8333333333333334,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.14523216034246123,0.0,0.8790604697651174,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,68,4,-0.11353311659008863,0.0,0.862568715642179,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,40,3,-0.04072781789821821,0.0,0.27136431784107945,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,25,3,0.6,0.5,0.07296351824087956,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,68,4,0.5882352941176471,0.5,0.02448775612193903,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.8,0.5,0.02948525737131434,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,14,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,0.07933158712064349,0.0,0.4387806096951524,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.0625,0.05,0.45377311344327836,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,0.11547005383792514,0.0,0.0009487666034155598,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.0,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,-0.012126781251816649,0.0,0.48125937031484256,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,22,3,0.0,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,22,3,0.45454545454545453,0.5,0.7886056971514243,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,4,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,10,2,0.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.3,0.5,0.0399800099950025,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,63,4,-0.22445499458593962,0.0,0.0005078720162519045,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,70,4,0.6857142857142857,0.5,0.01649175412293853,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,grid_bandit,within_block_learning,correlation_test,1.0,0.05,70,4,0.13908770404073117,0.0,0.1199400299850075,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,70,4,-0.0016000193897015697,0.0,0.3828085957021489,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,7,2,0.42857142857142855,0.5,0.7066466766616691,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,4,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,7,2,0.42857142857142855,0.5,0.7006496751624188,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.025,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.25,0.5,0.992503748125937,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,0.33029502794504373,0.0,0.9790104947526237,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.28,0.5,0.013493253373313344,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.3283959146636979,0.0,0.0009995002498750624,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.8,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.22192063026359027,0.0,0.0384807596201899,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,0.45547538004858734,0.0,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,64,4,0.5796078874392718,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,60,4,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,64,4,0.5037589232191658,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,64,4,0.039633094239756916,0.0,0.5692153923038481,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.7666666666666667,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.09999999999999998,0.0,0.32142857142857145,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.8833333333333333,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,-0.2263028731613051,0.0,0.06546726636681659,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,100,5,0.1395902177290031,0.0,0.14992503748125938,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,56,4,0.04568286986221245,0.0,0.697151424287856,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,40,3,0.55,0.5,0.26036981509245377,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,100,5,0.56,0.5,0.050474762618690654,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.06666666666666667,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,14,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.3877442741289878,0.0,0.019490254872563718,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.6875,0.05,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,-0.06030226891555281,0.0,0.6367285499247366,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,-0.25,0.0,0.889168765743073,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.19402850002906638,0.0,0.8670664667666167,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,69,4,0.37681159420289856,0.55,0.9735132433783108,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.0,0.0,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.5,0.5,0.6091954022988506,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,0,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,1.0,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.025,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.15,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.20933177597670669,0.0,0.050474762618690654,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.28,0.5,0.02448775612193903,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.16145919147505533,0.0,0.0014992503748125937,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.5909090909090909,0.5,0.19540229885057472,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.12591423160930496,0.0,0.3078460769615192,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,-0.08218392621732361,0.0,0.25687156421789104,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,20,3,0.2676048639643119,0.0,0.2485,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,20,3,0.65,0.5,0.10094952523738131,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,20,3,0.03747366058909435,0.0,0.46676661669165415,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,20,3,0.00682098140654497,0.0,0.3798100949525237,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,2,2,0.0,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.6666666666666667,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.0,0.0,0.5558350100603622,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.8333333333333334,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.4510982070667641,0.0,0.984007996001999,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,9,2,0.4444444444444444,0.5,0.48825587206396803,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.4,0.5,0.8540729635182409,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.20947104464439573,0.0,0.2868565717141429,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.4375,0.05,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,0.3944053188733077,0.0,0.0074962518740629685,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.5,0.0,0.03048780487804878,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.048507125007266595,0.0,0.6561719140429785,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.039999999999999925,0.0,0.18640679660169915,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.52,0.5,0.35082458770614694,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,0,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,0.9,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.1375,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.275,0.5,0.993503248375812,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.0650588601393915,0.0,0.4337831084457771,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,9,2,0.6666666666666666,0.5,0.191904047976012,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,23,3,-0.22386348811019205,0.0,0.8500749625187406,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,22,3,0.5,0.5,0.6656671664167916,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,23,3,-0.229688125038671,0.0,0.9050474762618691,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,23,3,0.024801782579681745,0.0,0.4877561219390305,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,0.9,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,0,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.6666666666666666,0.5,0.2908545727136432,True
